1,0.34,0.91,3.6,2.06,-0.0254846,0.0502903,0,0
51,0.34,0.91,3.6,2.08,-0.0353033,0.0937176,-253.481,0
101,0.34,0.91,3.6,2.07,-0.161282,0.223676,-258.511,0
151,0.34,0.91,3.6,2.09,-0.0478722,0.259791,-269.758,0
201,0.34,0.92,3.6,2.1,-0.145967,0.0501926,-286.543,0
251,0.34,0.91,3.6,2.09,-0.0470222,0.216609,-285.402,0
301,0.34,0.91,3.6,2.09,0.0352187,0.384925,-293.256,0
351,0.34,0.92,3.6,2.1,0.11704,0.43962,-310.596,0
401,0.34,0.91,3.6,2.07,-0.0982351,0.123745,-287.671,0
451,0.33,0.91,3.6,2.07,0.0987837,-0.259439,-293.198,0
501,0.33,0.91,3.6,3.6,0.0521205,0.498759,-1027.25,0
551,0.34,0.91,3.6,2.09,0.162839,0.00778007,-295.217,0
601,0.34,0.92,3.6,2.09,0.202554,0.149419,-353.265,0
651,0.34,0.91,3.6,2.09,-0.389226,0.394551,-296.402,0
701,0.33,0.91,3.6,2.07,0.30746,0.170355,-293.165,0
751,0.33,0.92,3.6,3.6,0.41803,0.0906631,-2455.66,0
801,0.33,0.91,3.6,2.1,0.0780739,-0.0225993,-296.456,0
851,0.33,0.91,3.6,3.6,0.150576,0.199138,-4804.93,0
901,0.34,0.93,3.6,2.07,0.227007,-0.104404,-290.481,0
951,0.34,0.94,3.6,2.02,-0.0686788,0.0827144,-235.952,0
1001,0.33,0.96,3.6,2,0.197713,0.0334178,-281.919,0
1051,0.32,1,3.6,1.95,0.0781825,-0.107244,-273.397,0
1101,0.32,1.05,3.6,1.92,0.28601,0.113329,-268.576,0
1151,0.31,1.11,3.6,1.92,0.210003,-0.123539,-269.198,0
1201,0.3,1.14,0.8,1.86,-0.0329206,0.116552,-257.117,0
1251,0.29,1.22,0.79,1.81,0.392604,0.0307595,-250.526,0
1301,0.26,1.29,0.81,1.71,0.262895,-0.0802038,-229.959,0
1351,0.24,1.39,0.85,1.64,0.125705,-0.023785,-211.596,0
1401,0.22,1.49,0.89,1.59,-0.589943,-0.422101,-216.361,0
1451,0.19,1.62,0.94,1.43,-0.362676,-0.204479,-142.963,0
1501,0.22,1.8,0.98,1.39,0.337067,0.0754752,-167.858,0
1551,0.24,1.9,0.99,1.33,0.0621841,0.146536,-174.615,0
1601,0.26,1.94,0.98,1.21,0.273502,-0.00325141,-154.763,0
1651,0.28,2.04,0.94,1.08,-0.0604682,-0.0121833,-133.233,0
1701,0.28,2.08,0.93,0.95,-0.0400327,-0.0884341,-112.749,0
1751,1.53,2.15,0.92,0.84,0.168307,-0.0567001,90.8332,294
1801,1.53,2.15,0.92,0.74,0.199816,0.0950514,90.8332,293.633
1851,1.55,2.15,0.92,0.65,-0.231386,0.11367,90.8332,300.735
1901,1.55,2.11,0.92,0.5,0.123755,0.0832585,90.8332,300
1951,1.56,2.28,0.9,0.45,0.00732636,0.213152,90.8332,303.123
2001,1.55,3.6,0.9,0.3,0.0728357,0.075034,90.8332,299.719
2051,1.55,2.63,0.91,0.25,-12.9936,-28.1831,90.8332,299.838
2101,1.54,2.63,0.91,0.18,-0.0169142,0.374732,90.8332,297.279
2151,1.54,3.6,0.9,0.19,0.133428,0.582664,90.8332,296.787
2201,1.54,3.6,0.92,0.19,-0.985684,-4.49221,90.8332,296.575
2251,1.51,3.6,0.95,0.19,-0.175354,0.45952,90.8332,287.265
2301,1.48,3.6,0.98,0.19,-2.96776,-4.44429,90.8332,278.034
2351,1.45,3.6,1.01,0.18,0.107091,0.467291,90.8332,269.165
2401,1.42,3.6,1.05,0.19,-0.2754,0.291135,90.8332,260.44
2451,1.37,3.6,1.09,0.18,-0.470812,0.0161193,90.8332,245.263
2501,1.33,3.6,1.13,0.19,-0.370219,0.0865775,90.8332,232.33
2551,1.29,3.6,1.18,0.19,0.0137716,0.574361,90.8332,220.553
