1,0.48,0.5,0.65,2.5,0.043195,0.176546,0,0
51,0.49,0.5,3.6,2.5,0.0400147,0.171133,-338.959,0
101,0.48,0.5,3.6,2.47,0.0386318,0.174144,-380.496,0
151,0.48,0.5,3.6,2.48,0.0414168,0.161674,-352.368,0
201,0.48,0.5,3.6,2.49,0.044455,0.171017,-361.471,0
251,0.48,0.5,3.6,2.48,0.0414009,0.166171,-370.611,0
301,0.48,0.5,3.6,2.49,0.0406503,0.163725,-376.315,0
351,0.48,0.5,3.6,2.49,0.0408907,0.172021,-379.8,0
401,0.48,0.5,3.6,2.51,0.0360436,0.169881,-383.192,0
451,0.48,0.5,0.66,2.49,0.0380933,0.174425,-379.822,0
501,0.48,0.5,0.66,2.51,0.0414081,0.157554,-383.184,0
551,0.48,0.5,3.6,2.51,0.043133,0.170519,-383.2,0
601,0.48,0.5,3.6,2.49,0.0299514,0.163087,-379.843,0
651,0.48,0.5,3.6,2.5,0.0542984,0.162493,-381.5,0
701,0.48,0.5,0.72,2.5,0.0391549,0.158061,-381.5,0
751,0.48,0.5,3.6,2.49,0.0388003,0.167055,-379.8,0
801,0.48,0.5,0.72,2.49,0.0336573,0.164881,-379.8,0
851,0.49,0.5,0.73,2.49,0.0395279,0.168241,-379.8,0
901,0.48,0.5,0.73,2.49,0.0468491,0.162035,-379.8,0
951,0.48,0.5,0.75,2.51,0.0581517,0.154466,-382.766,0
1001,0.49,0.5,3.6,2.49,0.0365262,0.16584,-380.667,0
1051,0.48,0.5,3.6,2.53,0.0459421,0.175362,-382.108,0
1101,0.49,0.51,3.6,2.49,0.0380128,0.168001,-379.803,0
1151,0.48,0.5,3.6,2.49,0.0358292,0.148274,-381.092,0
1201,0.48,0.51,3.6,2.49,0.0431124,0.157809,-379.8,0
1251,0.48,0.5,0.74,2.49,0.053855,0.152043,-379.8,0
1301,0.49,0.5,3.6,2.48,0.0459373,0.166138,-378.119,0
1351,0.48,0.5,3.6,2.49,0.0461577,0.164587,-379.8,0
1401,0.48,0.5,0.74,2.49,0.027278,0.161537,-379.8,0
1451,0.48,0.5,0.75,2.48,0.0453158,0.167474,-378.149,0
1501,0.48,0.5,0.75,2.51,0.0412106,0.172724,-382.447,0
1551,0.48,0.5,0.76,2.51,0.0433489,0.171447,-382.766,0
1601,0.48,0.5,0.76,2.48,0.0563026,0.168874,-378.101,0
1651,0.48,0.5,3.6,2.51,0.0343814,0.160161,-383.151,0
1701,0.48,0.5,3.6,2.48,0.0381691,0.162569,-378.103,0
1751,0.48,0.5,3.6,2.48,0.0508212,0.158636,-378.1,0
1801,0.48,0.5,3.6,2.48,0.0479833,0.158965,-378.122,0
1851,0.48,0.5,0.75,2.49,0.0387724,0.163819,-379.8,0
1901,0.48,0.5,0.75,2.49,0.0407306,0.165283,-379.772,0
1951,0.48,0.5,3.6,2.5,0.0365996,0.157674,-381.451,0
2001,0.49,0.5,3.6,2.49,0.0346757,0.164444,-379.632,0
2051,0.48,0.51,3.6,2.49,0.0409329,0.165801,-381.077,0
2101,0.48,0.5,3.6,2.49,0.0390821,0.16583,-379.8,0
2151,0.48,0.5,3.6,2.51,0.0361374,0.15627,-380.615,0
2201,0.48,0.5,0.74,2.49,0.0531356,0.149752,-379.806,0
2251,0.48,0.5,0.73,2.48,0.0285872,0.160273,-378.1,0
2301,0.48,0.5,0.73,2.49,0.0404157,0.160499,-379.8,0
2351,0.48,0.5,3.6,2.49,0.0379982,0.158912,-379.8,0
2401,0.48,0.5,3.6,2.49,0.0422755,0.162941,-379.772,0
2451,0.49,0.51,3.6,2.5,0.0403879,0.160788,-381.451,0
2501,0.48,0.51,3.6,2.48,0.0404568,0.16639,-378.268,0
2551,0.48,0.5,0.73,2.5,0.0371791,0.163681,-381.426,0
2601,0.48,0.5,0.73,2.48,0.0301779,0.166566,-378.1,0
2651,0.48,0.5,0.74,2.5,0.038668,0.163667,-380.84,0
2701,0.48,0.5,3.6,2.49,0.0438982,0.163619,-379.231,0
2751,0.48,0.5,0.73,2.49,0.0336773,0.160035,-378.816,0
2801,0.48,0.5,3.6,2.49,0.042476,0.174977,-331.887,0
2851,0.48,0.5,3.6,2.5,0.0478265,0.161734,-340.993,0
2901,0.48,0.5,0.75,2.5,0.0338695,0.176738,-348.282,0
2951,0.48,0.5,0.75,2.47,0.0518422,0.16211,-350.688,0
3001,0.48,0.5,3.6,2.49,0.0536771,0.165048,-361.35,0
3051,0.48,0.5,3.6,2.48,0.0370211,0.167505,-367.348,0
3101,0.49,0.5,3.6,2.51,0.0371278,0.16064,-379.241,0
3151,0.48,0.5,0.73,2.49,0.0357049,0.167251,-380.302,0
3201,0.48,0.5,3.6,2.5,0.0451887,0.156336,-381.066,0
3251,0.48,0.5,3.6,2.49,0.0409849,0.158417,-379.837,0
3301,0.48,0.5,3.6,2.49,0.0455002,0.152204,-379.849,0
