1,0.34,0.94,3.6,2.09,0.151166,0.174537,0,0
51,0.34,0.93,3.6,2.1,0.428111,-0.0368554,-253.923,0
101,0.34,0.94,3.6,3.6,0.053822,0.197812,-619.357,0
151,0.35,0.93,3.6,2.05,0.111544,0.0895464,-260.613,0
201,0.34,0.93,3.6,3.6,0.20703,0.0406688,-879.783,0
251,0.35,0.94,3.6,3.6,0.0635909,-0.073258,-527.219,0
301,0.35,0.93,3.6,3.6,0.0253772,0.100374,-538.001,0
351,0.35,0.94,3.6,3.6,-0.0679674,-0.112166,-538.001,0
401,0.35,0.93,3.6,2.03,0.351202,0.148212,-282.138,0
451,0.35,0.93,3.6,3.6,0.244812,0.0790185,-286.799,0
501,0.35,0.93,3.6,3.6,0.180388,0.236096,-538.007,0
551,0.34,0.93,3.6,2.06,-0.31286,0.0781174,-291.589,0
601,0.35,0.94,3.6,2.08,0.351808,0.0490323,-295.001,0
651,0.34,0.93,3.6,2.03,0.316752,0.0168163,-286.799,0
701,0.34,0.93,3.6,3.6,0.18073,0.0230778,-661.687,0
751,0.34,0.94,3.6,2.07,0.237306,-0.158108,-296.98,0
801,0.34,0.94,3.6,2.04,0.0259561,-0.141941,-281.351,0
851,0.33,0.95,3.6,2.04,0.31538,0.00132659,-288.399,0
901,0.31,0.97,3.6,3.6,-0.0655682,0.0936006,-539.553,0
951,0.29,1.01,3.6,3.6,0.121625,-0.0312489,-538.001,0
1001,0.28,1.05,0.81,1.89,0.167042,-0.191094,-259.322,0
1051,0.25,1.1,0.81,1.86,0.225738,-0.00296074,-259.446,0
1101,0.22,1.13,0.83,1.86,0.00964222,0.035682,-259.599,0
1151,0.19,1.21,0.88,3.6,-0.0958019,-0.12563,-538.029,0
1201,0.2,1.3,0.91,1.64,-0.369929,0.0635438,-224.327,0
1251,0.22,1.37,0.9,1.69,0.327241,0.043952,-234.681,0
1301,0.24,1.43,0.89,1.66,0.151262,0.0527914,-220.551,0
1351,0.25,1.49,0.88,1.55,0.319282,-0.0107452,-165.362,0
1401,0.25,1.57,0.89,1.51,0.121408,-0.0112607,-203.587,0
1451,0.25,1.64,0.9,1.38,-0.153563,0.052159,-134.335,0
1501,0.24,1.73,0.91,1.28,0.113558,0.00761236,-62.237,0
1551,0.24,1.79,0.94,1.19,-0.0612881,0.0239701,-160.331,0
1601,0.23,1.83,0.95,1.14,-0.110578,-0.0264994,-143.957,0
1651,0.22,1.85,0.98,1.05,-0.0753191,0.0368868,-129.235,0
1701,1.46,1.82,1,0.94,-0.0418636,0.058128,-120.297,273
1751,1.47,1.95,1.02,0.85,-0.394445,-0.00714245,-120.297,275.962
1801,1.45,2.04,1.02,0.76,-0.119619,0.0161353,-120.297,270.131
1851,1.45,2.21,1.01,0.67,-0.284594,0.00289084,-120.297,270
1901,1.46,2.37,1,0.57,-0.21158,0.194551,-120.297,273
1951,1.45,3.6,1.01,0.49,0.169951,0.174741,-120.297,270.337
2001,1.45,3.6,1.01,0.41,0.119156,0.0947607,-120.297,271.163
2051,1.45,2.64,1.03,0.32,-0.111311,0.028084,-120.297,270
2101,1.41,3.6,1.05,0.24,4.88702,-13.7353,-120.297,264.002
2151,1.4,3.6,1.09,0.19,0.234754,0.375491,-120.297,255.002
2201,1.35,3.6,1.12,0.21,0.0936191,0.546864,-120.297,240.009
2251,1.3,3.6,1.17,0.22,-0.031684,0.453586,-120.297,225.015
2301,1.25,3.6,1.24,0.23,0.00761206,0.327651,-120.297,210.025
2351,1.19,3.6,1.29,0.23,-0.0431274,0.292345,-120.297,192.044
2401,1.12,3.6,1.32,0.22,0.00876436,0.362608,-120.297,171.114
2451,1.06,2.59,1.39,0.2,-1.70239,-1.63132,-120.297,153.197
2501,0.99,2.69,1.46,0.19,-0.0445366,0.491059,-120.297,132.34
2551,0.93,3.6,1.5,0.21,-0.0479054,0.275793,-120.297,114.586
2601,0.87,3.6,1.58,0.22,-0.173061,0.375498,-120.297,97.3497
2651,0.82,3.6,1.63,0.23,0.0423821,0.341275,-120.297,82.3308
2701,0.76,2.7,1.68,0.24,0.0626842,0.288559,-120.297,66.02
2751,0.74,2.7,1.73,0.26,0.119945,0.300925,-120.297,57.0049
2801,0.67,2.68,1.78,0.28,0.0566262,0.339356,-120.297,42.0085
2851,0.65,2.64,1.81,0.29,-0.0869945,0.196782,-120.297,30.0147
