1,3.6,0.93,1.78,3.6,-0.104843,0.261214,0,0
51,3.6,0.93,1.78,3.6,-0.0878444,0.262205,0,610
101,3.6,0.93,1.78,3.6,-0.0915311,0.238829,0,610
151,3.6,0.93,1.77,3.6,-0.0956711,0.255297,0,610
201,3.6,0.93,1.78,3.6,-0.0883795,0.239338,0,610
251,3.6,0.93,1.77,3.6,-0.0911637,0.246345,0,610
301,3.6,0.94,1.79,3.6,-0.0887852,0.245856,0,610
351,3.6,0.93,1.78,3.6,-0.0876367,0.25552,0,610
401,3.6,0.93,1.79,3.6,-0.100898,0.247204,0,610
451,3.6,0.93,1.78,3.6,-0.0960546,0.259143,0,610
501,3.6,0.93,1.77,3.6,-0.0873307,0.251045,0,610
551,3.6,0.93,1.78,3.6,-0.0914797,0.254101,0,610
601,3.6,0.93,1.79,3.6,-0.0950999,0.259401,0,610
651,3.6,0.93,1.78,3.6,-0.0985057,0.253703,0,610
701,3.6,0.93,1.78,3.6,-0.11296,0.250723,0,610
751,3.6,0.93,1.78,3.6,-0.0980753,0.257285,0,610
801,3.6,0.93,1.77,3.6,-0.105246,0.249112,0,610
851,3.6,0.93,1.78,3.6,-0.114314,0.256206,0,610
901,3.6,0.93,1.78,3.6,-0.0997197,0.254528,0,610
951,3.6,0.93,1.78,3.6,-0.102135,0.245721,0,610
1001,3.6,0.94,1.78,3.6,-0.096856,0.246669,0,610
1051,3.6,0.93,1.78,3.6,-0.0945385,0.249919,0,610
1101,3.6,0.93,1.78,3.6,-0.0850531,0.251058,0,610
1151,3.6,0.93,1.79,3.6,-0.103148,0.253883,0,610
1201,3.6,0.93,1.78,3.6,-0.0944084,0.262995,0,610
1251,3.6,0.93,1.79,3.6,-0.0902487,0.257287,0,610
1301,3.6,0.93,1.78,3.6,-0.0946961,0.255619,0,610
1351,3.6,0.93,1.78,3.6,-0.0920214,0.255545,0,610
1401,3.6,0.93,1.78,3.6,-0.092639,0.251306,0,610
1451,3.6,0.93,1.78,3.6,-0.102852,0.243014,0,610
1501,3.6,0.93,1.79,3.6,-0.100869,0.255854,0,610
1551,3.6,0.94,1.77,3.6,-0.0949964,0.245549,0,610
1601,3.6,0.93,1.78,3.6,-0.10252,0.246522,0,610
1651,3.6,0.93,1.78,3.6,-0.0919524,0.251188,0,610
1701,3.6,0.94,1.78,3.6,-0.106274,0.255005,0,610
1751,3.6,0.93,1.78,3.6,-0.0993534,0.250446,0,610
1801,3.6,0.93,1.78,3.6,-0.0929989,0.25315,0,610
1851,3.6,0.94,1.79,3.6,-0.0914817,0.258305,0,610
1901,3.6,0.94,1.78,3.6,-0.101899,0.245232,0,610
1951,3.6,0.93,1.77,3.6,-0.104236,0.250055,0,610
2001,3.6,0.93,1.78,3.6,-0.0969222,0.24431,0,610
2051,3.6,0.93,1.78,3.6,-0.107424,0.245238,0,610
2101,3.6,0.93,1.78,3.6,-0.0986367,0.252693,0,610
2151,3.6,0.93,1.77,3.6,-0.0976279,0.252122,0,610
2201,3.6,0.93,1.78,3.6,-0.104554,0.249228,0,610
2251,3.6,0.93,1.78,3.6,-0.0934039,0.251181,0,610
2301,3.6,0.93,1.79,3.6,-0.0901756,0.240956,0,610
2351,3.6,0.93,1.78,3.6,-0.107562,0.248621,0,610
2401,3.6,0.93,1.78,3.6,-0.106587,0.244569,0,610
2451,3.6,0.93,1.78,3.6,-0.101628,0.25233,0,610
2501,3.6,0.93,1.78,3.6,-0.0966588,0.255768,0,610
2551,3.6,0.93,1.78,3.6,-0.103129,0.251815,0,610
2601,3.6,0.93,1.78,3.6,-0.108721,0.240282,0,610
2651,3.6,0.93,1.78,3.6,-0.101308,0.249775,0,610
