1,0.48,0.49,0.74,2.59,-0.26561,0.298438,0,0
51,0.48,0.49,3.6,2.59,0.0677772,-0.4717,-337.221,0
101,0.48,0.49,3.6,3.6,0.688396,0.307581,-519.126,0
151,0.48,0.49,3.6,2.57,0.0641096,0.12218,-352.631,0
201,0.48,0.49,3.6,2.6,-0.330578,-0.227242,-364.054,0
251,0.48,0.49,0.79,2.58,0.766584,0.340816,-369.42,0
301,0.48,0.49,0.79,2.59,-0.094156,0.308209,-378.195,0
351,0.48,0.49,3.6,2.59,0.328036,0.49731,-379.052,0
401,0.48,0.49,3.6,2.59,-0.246968,1.38408,-379.8,0
451,0.48,0.49,3.6,3.6,0.611421,0.0244981,-551.256,0
501,0.48,0.49,3.6,2.58,0.728354,1.19048,-378.525,0
551,0.48,0.49,3.6,2.58,0.0638583,-1.07377,-378.1,0
601,0.48,0.49,3.6,2.59,0.684743,-1.04921,-381.056,0
651,0.48,0.49,3.6,2.59,-0.155467,0.128083,-379.8,0
701,0.48,0.49,3.6,3.6,1.34236,0.287774,-548.649,0
751,0.48,0.49,3.6,3.6,0.487244,-0.398751,-551.5,0
801,0.47,0.49,3.6,3.6,0.0238337,-0.504458,-551.5,0
851,0.47,0.49,3.6,3.6,-0.442771,-0.342012,-551.5,0
901,0.47,0.5,3.6,3.6,-0.470511,0.114875,-551.5,0
951,0.47,0.51,3.6,2.55,0.909406,-0.167727,-373.085,0
1001,0.47,0.53,3.6,3.6,0.337532,0.212082,-373,0
1051,0.47,0.55,0.6,3.6,-0.567405,-0.37308,-551.5,0
1101,0.46,0.58,0.6,2.53,-0.45404,0.0314734,-369.6,0
1151,0.46,0.59,3.6,3.6,0.15326,-0.278929,-549.751,0
1201,0.44,0.62,3.6,2.47,0.429482,0.472148,-359.403,0
1251,0.41,0.65,3.6,2.45,-0.42085,-0.0467591,-356.037,0
1301,0.38,0.68,0.73,2.42,0.0930836,0.172856,-350.9,0
1351,0.35,0.7,0.73,2.38,0.212283,-0.328805,-344.185,0
1401,0.35,0.74,0.66,2.37,0.856089,0.679538,-342.437,0
1451,0.36,0.76,3.6,2.35,0.368307,0.299999,-339,0
1501,0.36,0.78,3.6,2.32,-0.849945,-0.378987,-334.23,0
1551,0.37,0.8,3.6,2.3,0.681403,0.543887,-331.64,0
1601,0.37,0.82,3.6,2.27,0.87465,0.133057,-326.899,0
1651,0.37,0.84,0.63,2.25,0.264436,0.601303,-322.014,-22.1
1701,0.38,0.87,3.6,2.24,0.142359,-0.135848,-320.3,-21.2501
1751,0.39,0.9,3.6,2.19,0.485929,0.872358,-311.805,-21.2501
1801,0.4,0.94,3.6,2.15,-0.831903,-0.012628,-305,-21.2501
1851,0.41,0.96,3.6,2.08,-0.0619547,0.414991,-293.128,-21.2501
1901,0.41,1.01,3.6,2.03,0.188087,0.572081,-284.637,-21.2501
1951,0.41,1.06,0.74,1.95,-0.0286458,-0.385221,-271.141,-21.2501
2001,0.42,1.13,0.74,1.89,0.0977866,-0.0251407,-260.949,-21.2501
2051,0.44,1.19,3.6,1.83,-0.571582,0.319306,-250.729,-21.2501
2101,0.46,1.26,3.6,1.76,-0.00309829,-0.148908,-239.361,-21.2501
2151,0.48,1.34,0.58,1.68,0.802369,0.198306,-226.812,-21.2501
2201,0.51,1.42,0.56,1.6,-0.566869,-0.405171,-216.676,-21.2501
2251,0.55,1.5,0.54,1.55,-0.0945807,0.385932,-203.004,-21.2501
2301,0.58,1.59,0.53,1.49,-0.886463,-0.608926,-192.807,-21.2501
2351,0.61,1.65,0.5,1.41,-0.243509,-0.262391,-179.222,-21.2501
2401,0.66,1.69,0.46,1.34,-0.28082,-0.602395,-167.35,-11.5889
2451,0.73,1.77,0.42,1.27,0.398813,-0.111829,-167.35,8.37654
2501,0.77,1.84,0.39,1.22,0.24222,-0.0652507,-167.35,20.3957
2551,0.85,1.88,0.36,1.17,0.955648,0.0323914,-167.35,34
2601,1.99,1.92,0.33,1.13,-0.187015,-0.557808,-167.35,227.72
2651,2.03,1.95,0.31,1.11,0.65139,0.683183,-167.35,234.595
2701,2.01,1.96,0.31,1.09,0.291526,-0.0393575,-167.35,231.247
2751,2.04,1.98,0.31,1.08,-0.309467,-0.33554,-167.35,236.284
2801,2.06,1.99,0.32,1.07,-0.219506,0.118358,-167.35,239.7
2851,3.6,2.01,0.33,1.07,-0.250157,-0.163127,-167.35,495.787
