1,0.58,0.71,0.7,2.36,0.0798856,0.126677,0,0
51,0.58,0.71,3.6,2.33,0.116694,0.107187,0,5.99999
101,0.58,0.71,0.7,2.35,0.0230457,0.366129,0,5.99999
151,0.58,0.71,0.7,2.35,0.172947,0.411983,0,5.99999
201,0.58,0.71,3.6,2.35,0.0809525,0.258442,0,6.00372
251,0.58,0.71,0.69,2.37,-0.0515548,0.0689942,0,6
301,0.58,0.71,0.72,2.34,0.0546621,0.379246,0,6
351,0.58,0.71,0.73,2.35,-0.508194,0.299897,0,6
401,0.58,0.71,0.71,2.36,-0.242886,-0.173148,0,6
451,0.58,0.71,0.71,2.35,-0.0894179,0.40103,0,6
501,0.58,0.71,0.72,2.36,0.0621917,0.865813,0,6.22468
551,0.58,0.71,0.73,2.36,0.0451937,0.115084,0,6
601,0.58,0.71,0.73,2.37,-0.195011,0.446556,0,6
651,0.58,0.71,0.74,2.37,-0.34233,0.273296,0,6
701,0.58,0.71,0.74,2.39,-0.743105,0.0312841,0,6
751,0.58,0.7,0.72,2.37,0.205809,0.479508,0,6
801,0.58,0.7,0.72,2.39,0.0626147,0.467576,0,6
851,0.59,0.7,3.6,2.38,0.264864,0.30144,0,7.99152
901,0.59,0.7,0.73,2.32,-0.47081,0.462281,0,7.98078
951,0.59,0.69,0.73,2.39,-0.28068,0.1435,0,7.97475
1001,0.59,0.68,0.73,2.37,0.500636,0.214919,0,7.99999
1051,0.6,0.67,0.72,2.4,0.587649,0.197552,0,9.77518
1101,0.61,0.65,0.72,2.44,-0.594312,0.258522,0,11.6117
1151,0.62,0.61,0.72,2.44,-0.272565,0.283128,0,13.9997
1201,0.63,0.57,3.6,3.6,0.72944,0.352348,0,15.9994
1251,0.64,0.5,3.6,3.6,-0.590496,0.232986,0,16.4781
1301,0.56,0.54,0.62,2.45,0.0616162,0.0147416,0,2.00004
1351,0.56,0.54,0.61,2.43,0.0817236,0.324948,0,2.00643
1401,0.57,0.54,0.61,2.43,-0.020359,0.0810387,0,3.98536
1451,0.57,0.54,0.62,2.45,0.123024,0.412063,0,4
1501,0.56,0.54,3.6,2.44,0.0676656,0.495825,0,2.00003
1551,0.57,0.54,3.6,2.45,-0.171553,0.327574,0,3.90094
1601,0.56,0.54,3.6,2.44,0.316596,-0.088278,0,2.17108
1651,0.56,0.54,3.6,2.43,-0.50472,0.244227,0,2.29172
1701,0.56,0.54,3.6,2.45,-0.335775,0.403732,0,2
1751,0.56,0.54,3.6,2.44,-0.169726,0.405192,0,2
1801,0.56,0.54,3.6,2.42,-0.539026,0.117827,0,2
1851,0.56,0.54,3.6,2.45,0.639866,0.285797,0,2
1901,0.56,0.54,0.64,2.46,0.587245,0.0224758,0,2
1951,0.56,0.54,0.65,2.44,-0.0196258,-0.246696,0,2
2001,0.56,0.54,3.6,2.44,0.0641221,-0.0991483,0,2
2051,0.56,0.54,0.65,2.44,-0.27958,0.232275,0,2
2101,0.57,0.54,3.6,2.46,0.0600059,0.0854643,0,3.97472
2151,0.57,0.53,3.6,2.47,-0.187509,0.0972365,0,4
2201,0.57,0.53,3.6,2.47,0.825823,0.221685,0,4
2251,0.57,0.52,3.6,2.48,0.234462,0.436632,0,3.70468
2301,0.57,0.51,3.6,2.49,-0.214861,0.0243556,0,3.48998
2351,0.57,0.49,3.6,2.51,0.214775,-0.0298947,0,4
2401,0.57,0.46,0.68,2.51,-0.448523,0.260366,0,4
2451,0.57,0.44,0.68,3.6,-0.166124,0.237554,0,4
2501,0.58,0.39,0.79,2.6,0.329899,0.11833,0,5.99509
2551,0.59,0.32,0.83,3.6,-0.486712,-0.00898233,0,7.99152
2601,0.6,0.24,0.83,3.6,1.23602,3.71902,0,9.98537
2651,0.6,0.18,0.83,3.6,0.497942,-0.119048,0,10
2701,0.58,0.2,3.6,3.6,0.0739874,0.299448,0,6.05738
2751,0.58,0.19,3.6,3.6,-0.102997,0.028233,0,6
2801,0.57,0.19,0.89,3.6,0.163362,0.0783549,0,4.0001
2851,0.57,0.19,0.89,3.6,-0.232008,1.43055,0,4
2901,0.57,0.19,3.6,3.6,0.147647,1.81433,0,4
2951,0.57,0.2,3.6,3.6,0.552769,1.50079,0,3.98537
3001,0.57,0.19,0.87,3.6,0.447411,1.41656,0,3.97474
3051,0.57,0.2,0.85,3.6,0.0682332,1.64449,0,4
3101,0.57,0.2,0.88,3.6,0.0021674,1.69957,0,4
3151,0.58,0.18,3.6,2.87,0.617318,2.24183,0,5.98076
3201,0.58,0.18,3.6,3.6,1.3261,2.48361,0,5.99999
3251,0.58,0.18,0.89,3.6,0.987763,3.04996,0,5.99999
3301,0.6,0.19,3.6,3.6,1.89403,2.90968,0,9.99988
3351,0.59,2.21,0.62,0.69,0.154056,-0.111257,0,9.86978
3401,3.6,2.21,0.61,0.68,0.346382,0.060861,0,596.862
3451,3.6,2.21,0.61,0.68,0.311735,-0.163278,0,610
3501,0.57,2.2,0.61,0.68,0.308189,0.0919359,0,4.18603
3551,0.57,2.19,0.61,0.68,0.518472,-0.00438839,0,4
3601,0.59,2.21,0.61,0.68,-0.0450772,-0.0600863,0,124.704
3651,0.59,2.2,0.61,0.68,0.359741,-0.112064,0,8.00013
3701,0.59,2.21,0.61,0.68,-0.589112,-0.0595431,0,7.99999
3751,3.6,2.21,0.61,0.68,0.508864,-0.229745,0,609.999
3801,0.61,2.22,0.61,0.68,-0.406241,0.194093,0,12.0021
3851,0.62,2.21,0.61,0.68,-0.00149387,0.611911,0,13.9915
3901,0.62,2.2,0.61,0.68,0.548846,0.278332,0,14
3951,0.64,2.2,0.61,0.68,1.02852,-0.0701619,0,40.3017
4001,0.64,2.22,0.6,0.68,0.422219,0.463535,0,18
4051,0.57,2.22,0.6,0.68,-0.137259,0.0251017,0,4.22546
4101,0.65,2.21,0.59,0.68,0.251226,-0.0332771,0,19.7036
4151,0.65,2.21,0.58,0.68,-0.399034,0.213017,0,20
4201,0.58,2.2,0.57,0.68,0.616745,0.272707,0,6.00666
4251,3.6,2.2,0.57,0.68,0.381514,0.32029,0,150.391
4301,3.6,2.2,0.56,0.68,-0.635251,-0.0253028,0,609.999
4351,3.6,2.22,0.54,0.68,-0.141192,0.0182503,0,610
4401,3.6,2.19,0.54,0.68,0.238764,0.174439,0,610
4451,0.64,2.19,0.53,0.68,-0.458462,0.649289,0,47.322
4501,0.61,1.99,0.53,0.69,-0.0926957,0.166212,0,12.1153
4551,0.57,1.89,0.51,0.71,-0.122534,0.268059,0,4.13285
4601,0.57,1.95,0.5,0.74,-0.667624,0.38855,0,4
4651,3.6,1.95,0.48,0.76,-0.0866303,0.473305,0,609.957
4701,0.61,2.04,0.49,0.8,-0.772833,0.345021,0,164.567
4751,0.61,2.05,0.5,0.84,-0.548859,0.299749,0,12.0002
4801,0.58,1.99,0.49,0.91,-0.110509,0.424442,0,6.00217
4851,0.64,1.95,0.5,0.98,-0.00460345,0.521239,0,17.9925
4901,0.64,1.91,0.51,1.05,-0.130319,0.374721,0,18
4951,0.6,1.84,0.52,1.13,0.253792,0.410694,0,13.3391
5001,0.58,1.78,0.52,1.22,0.198507,0.510502,0,6.01924
5051,0.58,1.64,0.53,1.31,-0.571865,0.661643,0,5.9668
5101,0.6,1.56,0.53,1.4,-0.0435017,0.490987,0,9.94261
5151,0.61,1.46,0.53,1.49,0.314591,0.295956,0,11.9009
5201,0.62,1.37,0.53,1.58,-0.543727,0.490081,0,13.8289
5251,0.63,1.32,0.54,1.63,-0.0513188,0.454633,0,15.1188
5301,0.65,1.18,0.53,1.76,-0.525298,0.618569,0,19.489
5351,0.67,1.14,0.52,1.85,-0.0617011,0.493581,0,23.1175
5401,0.68,1.06,0.52,1.92,0.281661,0.506026,0,25.9978
5451,0.71,0.99,0.56,1.99,0.303039,0.473624,0,31.9963
5501,0.73,0.92,1.72,2.08,0.550434,0.547165,0,35.9935
5551,0.74,0.85,1.73,2.12,0.49887,0.638818,0,38
5601,0.74,0.78,1.73,2.17,0.803077,0.408054,0,38.0253
5651,0.72,0.75,1.75,2.19,0.0356171,0.232045,0,35.3411
5701,0.68,0.59,1.79,2.27,-0.269007,0.337382,0,26.1509
5751,0.63,0.51,1.82,2.39,0.350652,0.218053,0,16.2973
5801,0.59,0.47,1.83,2.39,-0.172933,0.610277,0,8.19828
5851,0.56,0.33,1.86,2.58,0.189651,0.288418,0,2.17124
5901,0.53,0.28,1.89,2.58,0.063546,0.189526,-350.429,2.00216
5951,0.53,0.19,1.89,3.6,0.111427,-0.119894,-534.791,2.00216
6001,0.51,0.19,1.94,3.6,-0.339407,-0.291115,-546.459,2.00216
6051,0.52,0.19,1.93,3.6,-0.374651,0.0609274,-558.125,2.00216
6101,0.53,0.19,1.92,3.6,0.488564,-0.408476,-568.5,2.00216
6151,0.55,0.2,1.9,3.6,0.00807629,-0.334603,-568.5,2.00216
6201,0.57,0.21,1.85,3.6,0.0819917,-0.196404,-568.5,3.98538
6251,0.6,0.22,1.82,3.6,-0.266133,0.0298819,-568.5,9.97466
